Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,Churn,Churn Probability,Predicted Churn,Risk Level,Intervention Priority,Retention Recommendation,Monthly Revenue at Risk
2446-ZKVAF,Male,19,Yes,No,Yes,No,0,United States,California,Stockton,95207,38.002125,-121.324979,49965,Q3,Yes,5,18,No Offer,Yes,1.28,Yes,Yes,DSL,30,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.8,1074.65,0.0,0,23.04,1097.69,5,Stayed,No,59,5558,Not Churned,Not Churned,0,0.08363832488707577,0,Low Risk,Maintain,Maintain Relationship,4.7506568535859035
3522-CDKHF,Female,21,Yes,No,Yes,No,0,United States,California,Stockton,95210,38.033219,-121.297433,40611,Q3,Yes,6,32,Offer C,Yes,19.3,No,Yes,Fiber Optic,47,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,2324.7,0.0,0,617.6,2942.3,3,Stayed,No,76,3131,Not Churned,Not Churned,0,0.07527663917722281,0,Low Risk,Maintain,Maintain Relationship,5.683386257880322
1430-SFQSA,Male,46,No,No,No,No,0,United States,California,Stockton,95212,38.049457,-121.21653,6951,Q3,No,0,29,Offer C,No,0.0,No,Yes,DSL,8,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Mailed Check,35.6,1072.6,0.0,0,0.0,1072.6,4,Stayed,No,74,3898,Not Churned,Not Churned,0,0.06500012322071845,0,Low Risk,Maintain,Maintain Relationship,2.314004386657577
0411-EZJZE,Female,62,No,No,No,No,0,United States,California,Stockton,95215,37.946282,-121.139499,23789,Q3,No,0,3,No Offer,Yes,20.1,Yes,Yes,DSL,29,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.25,170.5,0.0,70,60.3,300.8,4,Joined,No,31,4830,Not Churned,Not Churned,0,0.6417093223546019,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,38.662986671864765
8807-ARQET,Female,59,No,No,No,No,0,United States,California,Angels Camp,95222,38.071327,-120.632221,4264,Q3,No,0,41,Offer B,No,0.0,No,Yes,Cable,21,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.35,1677.85,0.0,0,0.0,1677.85,5,Stayed,No,79,2454,Not Churned,Not Churned,0,0.3898206541570735,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Online Security Offer,15.729263395237917
8992-CEUEN,Female,59,No,No,No,No,0,United States,California,Arnold,95223,38.32153,-120.236358,5159,Q3,No,0,1,No Offer,Yes,7.8,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,18.85,18.85,0.0,0,7.8,26.65,4,Joined,No,37,5084,Not Churned,Not Churned,0,0.2816151745472761,0,Low Risk,Maintain,Maintain Relationship,5.308446040216155
4320-QMLLA,Male,57,No,No,No,No,0,United States,California,Avery,95224,38.208336,-120.339938,115,Q3,No,0,7,No Offer,Yes,5.61,No,Yes,DSL,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,54.85,370.4,0.0,0,39.27,409.67,3,Stayed,No,20,3481,Not Churned,Not Churned,0,0.5767151316941893,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Online Security Offer,31.632824973426285
8777-PVYGU,Female,36,No,No,Yes,No,0,United States,California,Burson,95225,38.183918,-120.898817,27,Q3,No,0,52,Offer B,Yes,4.22,No,Yes,DSL,18,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,64.3,3410.6,0.0,0,219.44,3630.04,4,Stayed,No,73,4405,Not Churned,Not Churned,0,0.14555514638882575,0,Low Risk,Maintain,Maintain Relationship,9.359195912801495
8292-ITGYJ,Female,48,No,No,Yes,Yes,1,United States,California,Campo Seco,95226,38.233879,-120.861666,75,Q3,Yes,7,45,Offer B,Yes,20.11,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.65,1138.8,0.0,0,904.95,2043.75,4,Stayed,No,67,3043,Not Churned,Not Churned,0,0.000279531651312621,0,Low Risk,Maintain,Maintain Relationship,0.006890455204856107
6870-ZWMNX,Male,55,No,No,Yes,No,0,United States,California,Clements,95227,38.227285,-121.02789,722,Q3,Yes,4,70,Offer A,Yes,33.37,Yes,Yes,DSL,9,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,76.1,5264.25,0.0,110,2335.9,7710.15,4,Stayed,No,67,5115,Not Churned,Not Churned,0,0.009658943200807246,0,Low Risk,Maintain,Maintain Relationship,0.7350455775814313
0621-CXBKL,Female,62,No,No,No,No,0,United States,California,Copperopolis,95228,37.943954,-120.67108,2633,Q3,No,0,53,Offer B,Yes,10.32,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,18.7,1005.7,0.0,0,546.96,1552.66,5,Stayed,No,54,4116,Not Churned,Not Churned,0,0.006766175774458129,0,Low Risk,Maintain,Maintain Relationship,0.12652748698236702
5334-JLAXU,Female,44,No,No,Yes,No,0,United States,California,French Camp,95231,37.873283,-121.292034,5094,Q3,Yes,8,60,Offer B,Yes,15.54,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.1,5475.9,0.0,0,932.4,6408.299999999999,3,Stayed,No,62,5267,Not Churned,Not Churned,0,0.018994233202528563,0,Low Risk,Maintain,Maintain Relationship,1.7873573443579376
9359-UGBTK,Female,63,No,No,No,No,0,United States,California,Lockeford,95237,38.166791,-121.14207,3205,Q3,No,0,67,No Offer,Yes,5.39,No,Yes,Cable,9,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,72.35,4991.5,0.0,0,361.13,5352.63,3,Stayed,No,50,4910,Not Churned,Not Churned,0,0.05238095089328551,0,Low Risk,Maintain,Maintain Relationship,3.7897617971292066
6479-OAUSD,Male,41,No,No,No,No,0,United States,California,Mokelumne Hill,95245,38.304194,-120.592431,2718,Q3,No,0,25,Offer C,Yes,7.17,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,510.8,0.0,0,179.25,690.05,3,Stayed,No,22,2130,Not Churned,Not Churned,0,0.017409271692330346,0,Low Risk,Maintain,Maintain Relationship,0.34644450667737386
7129-ACFOG,Female,56,No,No,No,No,0,United States,California,Mountain Ranch,95246,38.264262,-120.515133,1692,Q3,No,0,5,No Offer,Yes,49.4,Yes,Yes,Cable,22,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,53.8,283.95,0.0,10,247.0,540.95,4,Stayed,No,78,2182,Not Churned,Not Churned,0,0.5085199125293347,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer,27.358371294078207
4189-NAKJS,Male,29,Yes,No,No,No,0,United States,California,Murphys,95247,38.147852,-120.440124,4353,Q3,No,0,26,Offer C,Yes,24.67,Yes,Yes,Cable,59,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,51.55,1295.4,0.0,0,641.4200000000001,1936.82,3,Stayed,No,36,3130,Not Churned,Not Churned,0,0.06796720620741577,0,Low Risk,Maintain,Maintain Relationship,3.5037094799922825
5562-BETPV,Male,21,Yes,No,Yes,No,0,United States,California,San Andreas,95249,38.196497,-120.61689,3930,Q3,Yes,1,1,Offer E,Yes,23.41,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.65,19.65,0.0,0,23.41,43.06,3,Joined,No,53,2539,Not Churned,Not Churned,0,0.3394757943702789,1,Medium Risk,Monitor / Targeted Campaign,Early-Tenure Intervention + Tech Support Offer + Online Security Offer,6.6706993593759805
9127-FHJBZ,Male,60,No,No,Yes,Yes,3,United States,California,Vallecito,95251,38.055562,-120.456298,460,Q3,Yes,1,72,No Offer,Yes,32.47,Yes,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.0,8093.15,0.0,0,2337.84,10430.99,3,Stayed,No,29,4558,Not Churned,Not Churned,0,0.026204613413527648,0,Low Risk,Maintain,Maintain Relationship,2.987325929142152
6994-ORCWG,Female,33,No,No,No,No,0,United States,California,Wilseyville,95257,38.392686,-120.415951,435,Q3,No,0,14,Offer D,Yes,21.03,Yes,Yes,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,54.25,773.2,0.0,0,294.42,1067.62,5,Stayed,No,44,4423,Not Churned,Not Churned,0,0.12747078160234332,0,Low Risk,Maintain,Maintain Relationship,6.9152899019271254
1346-UFHAX,Female,59,No,No,No,No,0,United States,California,Woodbridge,95258,38.169605,-121.310964,4176,Q3,No,0,13,Offer D,Yes,33.69,Yes,Yes,Fiber Optic,15,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.0,1029.35,0.0,0,437.97,1467.32,3,Stayed,No,78,5577,Not Churned,Not Churned,0,0.36330124717080725,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Plan/Pricing Review,29.06409977366458
2933-XEUJM,Female,56,No,No,No,No,0,United States,California,Ballico,95303,37.4695,-120.672724,809,Q3,No,0,46,Offer B,Yes,46.83,Yes,Yes,DSL,2,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,79.2,3593.8,0.0,0,2154.18,5747.98,4,Stayed,No,63,2007,Not Churned,Not Churned,0,0.039604657409739556,0,Low Risk,Maintain,Maintain Relationship,3.136688866851373
4835-YSJMR,Male,59,No,No,No,No,0,United States,California,Ceres,95307,37.553469,-120.952825,32881,Q3,No,0,39,Offer C,Yes,3.93,No,Yes,DSL,15,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,49.8,1971.15,0.0,0,153.27,2124.42,4,Stayed,No,51,2202,Not Churned,Not Churned,0,0.011256600327090135,0,Low Risk,Maintain,Maintain Relationship,0.5605786962890886
3164-YAXFY,Male,56,No,No,No,No,0,United States,California,Coulterville,95311,37.722127,-120.110174,2271,Q3,No,0,57,Offer B,No,0.0,No,Yes,DSL,30,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,53.75,3196.0,0.0,0,0.0,3196.0,4,Stayed,No,58,5594,Not Churned,Not Churned,0,0.2961904662588877,0,Low Risk,Maintain,Maintain Relationship,15.920237561415213
0887-WBJVH,Female,29,Yes,No,Yes,No,0,United States,California,Cressey,95312,37.420273,-120.66527,55,Q3,Yes,1,53,Offer B,Yes,38.35,No,Yes,Fiber Optic,82,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.45,4872.2,0.0,0,2032.55,6904.75,4,Stayed,No,20,4700,Not Churned,Not Churned,0,0.3258334276810431,1,Medium Risk,Monitor / Targeted Campaign,Online Security Offer + Plan/Pricing Review,30.44913381679348
4660-IRIBM,Male,32,No,No,Yes,Yes,1,United States,California,Crows Landing,95313,37.435664,-121.049056,1508,Q3,Yes,1,18,Offer D,Yes,24.16,No,Yes,Fiber Optic,19,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,87.9,1500.5,0.0,0,434.88,1935.38,4,Stayed,No,33,5192,Not Churned,Not Churned,0,0.4799754378966091,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Plan/Pricing Review,42.18984099111194
7670-ZBPOQ,Female,59,No,No,Yes,No,0,United States,California,Denair,95316,37.524721,-120.757977,5513,Q3,Yes,1,58,Offer B,Yes,26.36,Yes,Yes,DSL,8,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,61.05,3478.75,0.0,0,1528.88,5007.63,4,Stayed,No,46,4411,Not Churned,Not Churned,0,0.11258523795332616,0,Low Risk,Maintain,Maintain Relationship,6.8733287770505616
0080-OROZO,Female,38,No,No,No,No,0,United States,California,El Portal,95318,37.654551,-119.822984,579,Q3,No,0,35,Offer C,Yes,36.42,No,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.25,3532.0,0.0,0,1274.7,4806.7,3,Stayed,No,36,3244,Not Churned,Not Churned,0,0.17398806999306207,0,Low Risk,Maintain,Maintain Relationship,17.26831594681141
3916-NRPAP,Male,21,Yes,No,No,No,0,United States,California,Escalon,95320,37.818543,-121.006907,11474,Q3,No,0,3,Offer E,Yes,29.84,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.7,256.75,0.0,0,89.52,346.27,5,Joined,No,33,5806,Not Churned,Not Churned,0,0.5792755604612744,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer + Plan/Pricing Review,49.64391553153121
6807-SIWJI,Male,47,No,No,No,No,0,United States,California,Groveland,95321,37.902968,-119.667544,3680,Q3,No,0,38,Offer C,Yes,4.34,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,3887.25,0.0,0,164.92,4052.17,4,Stayed,No,35,2709,Not Churned,Not Churned,0,0.1574637092984906,0,Low Risk,Maintain,Maintain Relationship,16.510069919946737
8221-HVAYI,Male,60,No,No,Yes,No,0,United States,California,Gustine,95322,37.147198,-121.120161,7872,Q3,No,0,35,Offer C,Yes,5.06,Yes,Yes,Cable,20,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,69.15,2490.15,0.0,0,177.1,2667.25,3,Stayed,No,61,3945,Not Churned,Not Churned,0,0.014925015201389526,0,Low Risk,Maintain,Maintain Relationship,1.0320648011760858
5232-NXPAY,Female,33,No,No,No,No,0,United States,California,Hilmar,95324,37.394536,-120.890747,7177,Q3,No,0,47,Offer B,Yes,3.47,No,Yes,DSL,12,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,74.45,3510.3,0.0,0,163.09,3673.39,3,Stayed,No,55,3459,Not Churned,Not Churned,0,0.011470073766533228,0,Low Risk,Maintain,Maintain Relationship,0.8539469919183988
8967-SZQAS,Female,25,Yes,No,No,No,0,United States,California,Hornitos,95325,37.479926,-120.230424,128,Q3,No,0,14,Offer D,Yes,39.22,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.45,765.45,0.0,140,549.0799999999999,1454.53,5,Stayed,No,48,3185,Not Churned,Not Churned,0,0.17296694382884792,0,Low Risk,Maintain,Maintain Relationship,8.726182316165378
0455-ENTCR,Male,58,No,No,Yes,No,0,United States,California,Jamestown,95327,37.84771,-120.486589,9559,Q3,Yes,1,66,No Offer,Yes,42.85,Yes,Yes,DSL,21,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.25,5538.35,0.0,0,2828.1,8366.45,4,Stayed,No,38,5012,Not Churned,Not Churned,0,0.03146460210932195,0,Low Risk,Maintain,Maintain Relationship,2.682357329819696
8944-AILEF,Male,26,Yes,No,Yes,No,0,United States,California,Keyes,95328,37.555631,-120.911653,2130,Q3,Yes,1,15,Offer D,Yes,39.84,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45,340.85,0.0,0,597.6,938.45,5,Stayed,No,67,2483,Not Churned,Not Churned,0,0.26717646475868406,0,Low Risk,Maintain,Maintain Relationship,5.196582239556405
5542-NKVRU,Female,24,Yes,No,No,No,0,United States,California,La Grange,95329,37.666587,-120.411517,1749,Q3,No,0,42,Offer B,Yes,18.31,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.75,844.45,0.0,0,769.02,1613.47,3,Stayed,No,57,2574,Not Churned,Not Churned,0,0.0074563215371056734,0,Low Risk,Maintain,Maintain Relationship,0.15471867189494273
7126-RBHSD,Female,53,No,No,Yes,No,0,United States,California,Lathrop,95330,37.80821,-121.308401,10834,Q3,Yes,1,17,Offer D,Yes,21.15,Yes,Yes,Fiber Optic,4,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.9,1348.95,0.0,0,359.54999999999995,1708.5,3,Stayed,No,38,2362,Not Churned,Not Churned,0,0.634398785006035,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer,50.054064136976166
5370-IIVVL,Male,26,Yes,No,No,No,0,United States,California,Le Grand,95333,37.249377,-120.249581,3256,Q3,No,0,37,Offer C,Yes,38.72,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.5,3778.0,0.0,0,1432.64,5210.639999999999,3,Stayed,No,21,4812,Not Churned,Not Churned,0,0.09240427454671207,0,Low Risk,Maintain,Maintain Relationship,9.656246690131411
6789-HJBWG,Female,20,Yes,No,No,No,0,United States,California,Livingston,95334,37.361987,-120.748394,12672,Q3,No,0,12,Offer D,Yes,17.14,No,Yes,DSL,48,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.4,611.65,0.0,90,205.68,907.33,3,Stayed,No,70,5007,Not Churned,Not Churned,0,0.22243480588107464,0,Low Risk,Maintain,Maintain Relationship,10.988279410525086
9087-EYCPR,Female,63,No,No,No,No,0,United States,California,Manteca,95336,37.830267,-121.201018,36738,Q3,No,0,60,Offer B,Yes,39.41,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.0,1505.05,0.0,0,2364.6,3869.65,3,Stayed,No,24,6355,Not Churned,Not Churned,0,0.007561652105318581,0,Low Risk,Maintain,Maintain Relationship,0.18904130263296454
6791-YBNAK,Male,26,Yes,No,Yes,Yes,2,United States,California,Manteca,95337,37.750822,-121.238423,19867,Q3,Yes,9,18,Offer D,No,0.0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.55,467.85,0.0,0,0.0,467.85,3,Stayed,No,28,4134,Not Churned,Not Churned,0,0.0020038810717090284,0,Low Risk,Maintain,Maintain Relationship,0.051199161382165674
6077-BDPXA,Female,56,No,No,No,No,0,United States,California,Merced,95340,37.255637,-120.493537,59289,Q3,No,0,3,No Offer,Yes,5.63,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,194.2,0.0,0,16.89,211.09,3,Joined,No,26,2228,Not Churned,Not Churned,0,0.6699558683890098,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,46.99740416748904
0013-MHZWF,Female,23,Yes,No,No,Yes,3,United States,California,Midpines,95345,37.581496,-119.972762,433,Q3,No,0,9,Offer E,Yes,16.77,No,Yes,Cable,73,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.4,571.45,0.0,0,150.93,722.3800000000001,3,Stayed,No,55,5108,Not Churned,Not Churned,0,0.19741228648533785,0,Low Risk,Maintain,Maintain Relationship,13.700412682082447
8268-YDIXR,Male,45,No,No,Yes,No,0,United States,California,Merced,95348,37.40122,-120.514191,23100,Q3,Yes,1,56,Offer B,Yes,40.33,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,93.15,5253.95,0.0,0,2258.48,7512.43,3,Stayed,No,56,4778,Not Churned,Not Churned,0,0.27995752139117014,0,Low Risk,Maintain,Maintain Relationship,26.0780431175875
4291-SHSBH,Male,25,Yes,No,No,No,0,United States,California,Modesto,95354,37.639029,-120.964772,27135,Q3,No,0,7,Offer E,Yes,8.95,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,521.35,0.0,0,62.64999999999999,584.0,3,Stayed,No,71,4704,Not Churned,Not Churned,0,0.639148299582838,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer,44.452764235986386
6980-IMXXE,Female,28,Yes,No,Yes,Yes,2,United States,California,Modesto,95355,37.672906,-120.946594,47613,Q3,Yes,5,69,No Offer,Yes,42.49,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1412.65,0.0,0,2931.81,4344.46,5,Stayed,No,34,5267,Not Churned,Not Churned,0,0.00020505415857884754,0,Low Risk,Maintain,Maintain Relationship,0.00414209400329272
0040-HALCW,Male,42,No,No,Yes,Yes,3,United States,California,Modesto,95358,37.612612,-121.108568,30668,Q3,Yes,3,54,No Offer,Yes,19.7,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.4,1090.6,0.0,0,1063.8,2154.4,4,Stayed,No,60,6393,Not Churned,Not Churned,0,0.0007807432793631635,0,Low Risk,Maintain,Maintain Relationship,0.015927162899008536
0784-GTUUK,Male,26,Yes,No,Yes,No,0,United States,California,Newman,95360,37.343846,-121.039391,8504,Q3,Yes,6,62,No Offer,Yes,32.28,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,23.75,1446.8,0.0,0,2001.36,3448.16,4,Stayed,No,66,4811,Not Churned,Not Churned,0,0.0022155447946244425,0,Low Risk,Maintain,Maintain Relationship,0.05261918887233051
2294-DMMUS,Female,25,Yes,No,Yes,Yes,3,United States,California,Patterson,95363,37.410236,-121.320337,15536,Q3,Yes,9,62,No Offer,Yes,36.54,Yes,Yes,DSL,41,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.45,4300.45,0.0,0,2265.48,6565.93,5,Stayed,No,37,5057,Not Churned,Not Churned,0,0.0026022797430533605,0,Low Risk,Maintain,Maintain Relationship,0.18333060789810926
0872-JCPIB,Male,47,No,No,No,No,0,United States,California,Pinecrest,95364,38.224869,-119.755729,235,Q3,No,0,17,Offer D,Yes,47.45,Yes,Yes,DSL,5,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.75,1111.2,0.0,0,806.6500000000001,1917.85,4,Stayed,No,63,3921,Not Churned,Not Churned,0,0.26698053073683126,0,Low Risk,Maintain,Maintain Relationship,17.553969895946654
3055-MJDSB,Male,24,Yes,No,No,No,0,United States,California,Planada,95365,37.329725,-120.306399,4150,Q3,No,0,9,Offer E,No,0.0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.6,190.1,0.0,0,0.0,190.1,5,Stayed,No,49,2323,Not Churned,Not Churned,0,0.6667167784886009,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer,16.401232750819585
9091-WTUUY,Male,30,No,No,Yes,No,0,United States,California,Ripon,95366,37.750778,-121.13238,12646,Q3,Yes,4,64,No Offer,Yes,25.74,No,Yes,DSL,51,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Mailed Check,69.25,4447.75,0.0,0,1647.36,6095.11,4,Stayed,No,25,4226,Not Churned,Not Churned,0,0.0061214259153138184,0,Low Risk,Maintain,Maintain Relationship,0.42390874463548195
7115-IRDHS,Female,64,No,No,Yes,No,0,United States,California,Sonora,95370,37.982716,-120.343732,25340,Q3,Yes,3,72,No Offer,Yes,24.42,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.65,1830.05,0.0,0,1758.2400000000002,3588.29,5,Stayed,No,66,5065,Not Churned,Not Churned,0,0.0035971843051785923,0,Low Risk,Maintain,Maintain Relationship,0.0886705931226523
8496-DMZUK,Male,62,No,No,No,No,0,United States,California,Soulsbyville,95372,37.990574,-120.261821,1519,Q3,No,0,30,Offer C,Yes,7.19,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,90.4,2820.65,0.0,0,215.7,3036.35,4,Stayed,No,78,3171,Not Churned,Not Churned,0,0.09025316212611499,0,Low Risk,Maintain,Maintain Relationship,8.158885856200795
2040-VZIKE,Female,56,No,No,Yes,No,0,United States,California,Stevinson,95374,37.316807,-120.855753,1960,Q3,Yes,3,49,No Offer,Yes,44.81,Yes,Yes,Fiber Optic,10,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,100.85,4847.35,0.0,0,2195.69,7043.040000000001,3,Stayed,No,53,5417,Not Churned,Not Churned,0,0.6963542983658089,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Plan/Pricing Review,70.22733099019182
9068-VPWQQ,Male,21,Yes,No,Yes,No,0,United States,California,Tracy,95376,37.680968,-121.446049,69801,Q3,Yes,10,61,No Offer,Yes,28.8,Yes,Yes,Cable,52,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.35,4729.3,0.0,0,1756.8,6486.1,4,Stayed,No,35,6466,Not Churned,Not Churned,0,0.00014169552865873946,0,Low Risk,Maintain,Maintain Relationship,0.010676758084436017
0178-SZBHO,Male,54,No,No,Yes,Yes,1,United States,California,Tuolumne,95379,37.939768,-120.188002,3979,Q3,Yes,7,47,No Offer,Yes,1.09,Yes,Yes,Fiber Optic,13,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,4017.45,0.0,0,51.23,4068.68,3,Stayed,No,76,3760,Not Churned,Not Churned,0,0.014676552416529987,0,Low Risk,Maintain,Maintain Relationship,1.279795370721415
0384-RVBPI,Male,64,No,No,No,No,0,United States,California,Turlock,95380,37.474396,-120.875917,40545,Q3,No,0,20,Offer D,Yes,12.6,No,Yes,DSL,29,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,64.4,1398.6,0.0,0,252.0,1650.6,3,Stayed,No,80,2120,Not Churned,Not Churned,0,0.15880478407872017,0,Low Risk,Maintain,Maintain Relationship,10.22702809466958
1299-AURJA,Female,43,No,No,Yes,Yes,2,United States,California,Twain Harte,95383,38.107441,-120.230625,4848,Q3,Yes,8,70,No Offer,Yes,30.33,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.7,1685.9,0.0,0,2123.1,3809.0,4,Stayed,No,59,5907,Not Churned,Not Churned,0,5.32862634957176e-05,0,Low Risk,Maintain,Maintain Relationship,0.0013161707083442246
4525-VZCZG,Male,58,No,No,No,Yes,1,United States,California,Vernalis,95385,37.609095,-121.263381,274,Q3,No,0,54,No Offer,Yes,20.93,No,Yes,Fiber Optic,11,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,105.85,5826.65,0.0,10,1130.22,6966.87,4,Stayed,No,35,5915,Not Churned,Not Churned,0,0.031470074212828145,0,Low Risk,Maintain,Maintain Relationship,3.331107355427859
